"Time","smee.stator.stray.port_p.Phi.re","constantSpeedQS.phi","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.im","smeeQS.short.port_p.reference.gamma","smee.excitation.electroMagneticConverter.Phi.re","constantSpeed.phi"
15.0244,-0.013300782,2357.6685,0.060195822,0.44617626,-0.080489904,4.7174993,0.34594592,2356.8831
15.0245,-0.010766815,2357.6841,0.046151415,0.44784713,-0.080867864,4.7175202,0.34594566,2356.8987
15.0246,-0.0082222298,2357.7,0.032061446,0.44907606,-0.081166074,4.7175412,0.34594536,2356.9146
15.0247,-0.0056695347,2357.7156,0.017939825,0.44986179,-0.081384242,4.7175622,0.34594509,2356.9302
15.0248,-0.0031112477,2357.7312,0.0038004785,0.45020357,-0.081522137,4.7175832,0.34594479,2356.9458
15.0249,-0.0005498922,2357.7471,-0.010342632,0.45010105,-0.081579641,4.7176042,0.34594449,2356.9617
15.025,0.002012006,2357.7627,-0.024475554,0.44955435,-0.081556685,4.7176251,0.34594423,2356.9773
15.0251,0.0045719207,2357.7783,-0.038584337,0.44856396,-0.081453301,4.7176461,0.34594393,2356.9929
15.0252,0.0071273264,2357.7939,-0.052655056,0.44713092,-0.081269577,4.7176666,0.34594363,2357.0085
15.0253,0.0096757039,2357.8098,-0.06667383,0.44525662,-0.081005707,4.7176876,0.34594336,2357.0244
15.0254,0.012214539,2357.8254,-0.080626816,0.44294289,-0.080661952,4.7177086,0.34594306,2357.04
15.0255,0.014741329,2357.8411,-0.094500251,0.44019201,-0.08023864,4.7177296,0.34594277,2357.0557
15.0256,0.01725358,2357.8569,-0.10828044,0.43700674,-0.079736203,4.7177505,0.3459425,2357.0715
15.0257,0.019748816,2357.8726,-0.12195379,0.43339017,-0.079155117,4.7177715,0.3459422,2357.0872
15.0258,0.022224575,2357.8882,-0.13550679,0.42934591,-0.078495972,4.7177925,0.3459419,2357.1028
15.0259,0.024678417,2357.9041,-0.14892609,0.42487791,-0.077759415,4.7178135,0.34594163,2357.1187
15.026,0.02710792,2357.9197,-0.16219844,0.41999063,-0.076946162,4.7178345,0.34594133,2357.1343
15.0261,0.02951069,2357.9353,-0.17531072,0.41468886,-0.076057032,4.7178555,0.34594104,2357.1499
15.0262,0.031884354,2357.9509,-0.18825001,0.40897784,-0.075092889,4.7178764,0.34594077,2357.1655
15.0263,0.034226578,2357.9668,-0.20100354,0.40286317,-0.074054688,4.7178974,0.34594047,2357.1814
15.0264,0.036535043,2357.9824,-0.2135587,0.39635095,-0.072943449,4.7179184,0.34594017,2357.197
15.0265,0.038807478,2357.998,-0.22590312,0.38944754,-0.071760274,4.7179389,0.34593987,2357.2126
15.0266,0.041041639,2358.0139,-0.23802464,0.3821598,-0.070506327,4.7179599,0.34593961,2357.2285
15.0267,0.043235328,2358.0295,-0.24991125,0.37449491,-0.069182843,4.7179809,0.34593931,2357.2441
15.0268,0.045386374,2358.0452,-0.26155126,0.36646044,-0.067791127,4.7180018,0.34593901,2357.2598
15.0269,0.047492661,2358.061,-0.27293313,0.35806429,-0.066332556,4.7180228,0.34593871,2357.2756
15.027,0.049552109,2358.0767,-0.2840457,0.34931478,-0.06480857,4.7180438,0.34593844,2357.2913
15.0271,0.051562689,2358.0923,-0.29487795,0.34022051,-0.063220665,4.7180648,0.34593815,2357.3069
15.0272,0.053522415,2358.1079,-0.30541918,0.33079049,-0.06157041,4.7180858,0.34593785,2357.3225
15.0273,0.055429358,2358.1238,-0.31565905,0.32103401,-0.059859432,4.7181067,0.34593755,2357.3384
15.0274,0.057281636,2358.1394,-0.32558739,0.31096068,-0.05808942,4.7181277,0.34593725,2357.354
15.0275,0.059077419,2358.155,-0.33519441,0.30058047,-0.056262117,4.7181487,0.34593698,2357.3696
15.0276,0.060814943,2358.1709,-0.34447068,0.28990361,-0.054379329,4.7181697,0.34593669,2357.3855
15.0277,0.062492486,2358.1865,-0.353407,0.27894065,-0.052442908,4.7181907,0.34593639,2357.4011
15.0278,0.064108402,2358.2021,-0.36199453,0.26770237,-0.050454769,4.7182112,0.34593609,2357.4167
15.0279,0.065661088,2358.218,-0.37022486,0.2561999,-0.048416868,4.7182322,0.34593582,2357.4326
15.028,0.067149021,2358.2336,-0.37808982,0.24444458,-0.046331216,4.7182531,0.34593552,2357.4482
15.0281,0.068570726,2358.2493,-0.38558167,0.23244801,-0.044199873,4.7182741,0.34593523,2357.4639
15.0282,0.069924809,2358.2649,-0.39269298,0.22022203,-0.042024937,4.7182951,0.34593493,2357.4795
15.0283,0.07120993,2358.2808,-0.39941677,0.20777871,-0.039808556,4.7183161,0.34593463,2357.4954
15.0284,0.072424829,2358.2964,-0.4057464,0.1951303,-0.037552916,4.7183371,0.34593433,2357.511
15.0285,0.073568292,2358.312,-0.41167563,0.18228933,-0.035260238,4.718358,0.34593403,2357.5266
15.0286,0.074639201,2358.3279,-0.41719857,0.16926844,-0.032932784,4.718379,0.34593377,2357.5425
15.0287,0.075636506,2358.3435,-0.42230979,0.15608048,-0.030572852,4.7184,0.34593347,2357.5581
15.0288,0.076559208,2358.3591,-0.42700425,0.14273848,-0.028182767,4.718421,0.34593317,2357.5737
15.0289,0.077406414,2358.3748,-0.43127733,0.12925561,-0.025764888,4.718442,0.34593287,2357.5894
15.029,0.078177273,2358.3906,-0.43512478,0.11564515,-0.023321599,4.7184629,0.34593257,2357.6052
15.0291,0.078871034,2358.4062,-0.43854281,0.10192055,-0.020855309,4.7184834,0.34593228,2357.6208
15.0292,0.079487011,2358.4219,-0.44152808,0.088095352,-0.018368451,4.7185044,0.34593198,2357.6365
15.0293,0.0800246,2358.4377,-0.44407761,0.074183196,-0.015863476,4.7185254,0.34593168,2357.6523
15.0294,0.080483258,2358.4534,-0.44618887,0.060197815,-0.013342856,4.7185464,0.34593138,2357.668
15.0295,0.080862552,2358.469,-0.44785982,0.046153013,-0.010809078,4.7185674,0.34593111,2357.6836
15.0296,0.081162088,2358.4849,-0.44908878,0.032062642,-0.0082646385,4.7185884,0.34593081,2357.6995
15.0297,0.081381589,2358.5005,-0.44987455,0.01794062,-0.0057120477,4.7186093,0.34593052,2357.7151
15.0298,0.081520826,2358.5161,-0.45021635,0.0038008741,-0.0031538231,4.7186303,0.34593022,2357.7307
15.0299,0.081579663,2358.5317,-0.45011383,-0.01034264,-0.00059248786,4.7186513,0.34592992,2357.7463
15.03,0.081558041,2358.5476,-0.44956711,-0.024475962,0.001969432,4.7186723,0.34592962,2357.7622
15.0301,0.081455991,2358.5632,-0.44857675,-0.038585145,0.00452941,4.7186933,0.34592932,2357.7778
15.0302,0.081273608,2358.5789,-0.44714364,-0.052656267,0.0070849215,4.7187142,0.34592903,2357.7935
15.0303,0.081011064,2358.5947,-0.44526929,-0.066675439,0.0096334461,4.7187352,0.34592873,2357.8093
15.0304,0.080668636,2358.6104,-0.44295552,-0.08062882,0.01217247,4.7187557,0.34592843,2357.825
15.0305,0.080246642,2358.626,-0.44020459,-0.09450265,0.01469949,4.7187767,0.34592813,2357.8406
15.0306,0.079745509,2358.6418,-0.43701923,-0.10828324,0.017212013,4.7187977,0.34592783,2357.8564
15.0307,0.079165727,2358.6575,-0.43340257,-0.12195697,0.019707562,4.7188187,0.34592754,2357.8721
15.0308,0.07850787,2358.6731,-0.42935818,-0.13551037,0.022183675,4.7188396,0.34592724,2357.8877
15.0309,0.077772588,2358.6887,-0.4248901,-0.14893006,0.02463791,4.7188606,0.34592694,2357.9033
15.031,0.076960608,2358.7046,-0.42000267,-0.16220278,0.027067848,4.7188816,0.34592664,2357.9192
15.0311,0.076072723,2358.7202,-0.41470075,-0.17531542,0.02947109,4.7189026,0.34592634,2357.9348
15.0312,0.075109817,2358.7358,-0.40898955,-0.18825509,0.031845268,4.7189236,0.34592605,2357.9504
15.0313,0.07407283,2358.7517,-0.40287474,-0.20100898,0.03418804,4.7189445,0.34592575,2357.9663
15.0314,0.072962798,2358.7673,-0.39636233,-0.21356452,0.036497094,4.7189655,0.34592545,2357.9819
15.0315,0.071780801,2358.783,-0.38945875,-0.22590929,0.038770158,4.7189865,0.34592515,2357.9976
15.0316,0.070528015,2358.7986,-0.3821708,-0.23803115,0.041004982,4.7190075,0.34592485,2358.0132
15.0317,0.069205672,2358.8145,-0.3745057,-0.2499181,0.043199368,4.719028,0.34592456,2358.0291
15.0318,0.06781508,2358.8301,-0.36647102,-0.26155844,0.045351148,4.719049,0.34592426,2358.0447
15.0319,0.066357605,2358.8457,-0.35807464,-0.27294067,0.047458205,4.71907,0.34592396,2358.0603
15.032,0.064834684,2358.8616,-0.34932488,-0.28405353,0.049518455,4.7190909,0.34592366,2358.0762
15.0321,0.063247822,2358.8772,-0.34023038,-0.29488608,0.051529873,4.7191119,0.34592336,2358.0918
15.0322,0.061598584,2358.8928,-0.33080009,-0.30542764,0.053490467,4.7191329,0.34592307,2358.1074
15.0323,0.059888594,2358.9087,-0.32104331,-0.31566778,0.055398311,4.7191539,0.34592277,2358.1233
15.0324,0.058119543,2358.9243,-0.31096971,-0.32559642,0.05725152,4.7191749,0.34592244,2358.1389
15.0325,0.056293171,2358.9399,-0.3005892,-0.33520374,0.059048265,4.7191958,0.34592214,2358.1545
15.0326,0.054411285,2358.9556,-0.28991207,-0.34448028,0.060786776,4.7192168,0.34592184,2358.1702
15.0327,0.052475732,2358.9714,-0.27894878,-0.35341683,0.062465336,4.7192378,0.34592155,2358.186
15.0328,0.050488427,2358.9871,-0.26771021,-0.36200464,0.064082295,4.7192588,0.34592125,2358.2017
15.0329,0.048451331,2359.0027,-0.25620741,-0.3702352,0.065636054,4.7192798,0.34592095,2358.2173
15.033,0.046366449,2359.0186,-0.24445178,-0.3781004,0.067125082,4.7193003,0.34592065,2358.2332
15.0331,0.04423584,2359.0342,-0.23245487,-0.38559246,0.068547904,4.7193213,0.34592035,2358.2488
15.0332,0.042061605,2359.0498,-0.22022854,-0.39270401,0.069903128,4.7193422,0.34592006,2358.2644
15.0333,0.039845884,2359.0657,-0.20778486,-0.39942798,0.071189411,4.7193632,0.34591973,2358.2803
15.0334,0.037590869,2359.0813,-0.19513611,-0.40575781,0.072405487,4.7193842,0.34591943,2358.2959
15.0335,0.03529878,2359.0969,-0.18229477,-0.4116872,0.073550157,4.7194052,0.34591913,2358.3115
15.0336,0.032971878,2359.1125,-0.16927351,-0.41721031,0.074622281,4.7194262,0.34591883,2358.3271
15.0337,0.030612456,2359.1284,-0.15608519,-0.42232168,0.075620823,4.7194471,0.34591854,2358.343
15.0338,0.028222844,2359.144,-0.14274281,-0.42701629,0.076544777,4.7194681,0.34591824,2358.3586
15.0339,0.025805399,2359.1597,-0.12925956,-0.43128949,0.077393241,4.7194891,0.34591791,2358.3743
15.034,0.023362502,2359.1755,-0.11564872,-0.43513706,0.078165382,4.7195101,0.34591761,2358.3901
15.0341,0.020896565,2359.1912,-0.10192373,-0.43855521,0.078860439,4.7195311,0.34591731,2358.4058
15.0342,0.01841002,2359.2068,-0.088098139,-0.44154054,0.079477713,4.719552,0.34591702,2358.4214
15.0343,0.015905317,2359.2227,-0.074185587,-0.44409016,0.080016613,4.7195725,0.34591669,2358.4373
15.0344,0.013384928,2359.2383,-0.060199816,-0.4462015,0.08047659,4.7195935,0.34591639,2358.4529
15.0345,0.010851338,2359.2539,-0.046154615,-0.44787249,0.080857202,4.7196145,0.34591609,2358.4685
15.0346,0.0083070453,2359.2695,-0.032063849,-0.44910151,0.081158072,4.7196355,0.34591579,2358.4841
15.0347,0.0057545593,2359.2854,-0.017941425,-0.44988731,0.081378907,4.7196565,0.3459155,2358.5
15.0348,0.003196398,2359.301,-0.0038012774,-0.45022914,0.081519477,4.7196774,0.34591517,2358.5156
15.0349,0.00063508429,2359.3167,0.010342636,-0.45012662,0.081579655,4.7196984,0.34591487,2358.5312
15.035,-0.0019268565,2359.3325,0.024476361,-0.44957989,0.081559375,4.7197194,0.34591457,2358.5471
15.0351,-0.004486897,2359.3481,0.038585946,-0.4485895,0.081458658,4.7197404,0.34591424,2358.5627
15.0352,-0.0070425132,2359.3638,0.052657466,-0.4471564,0.081277601,4.7197614,0.34591395,2358.5784
15.0353,-0.0095911836,2359.3794,0.066677034,-0.44528198,0.081016392,4.7197824,0.34591365,2358.594
15.0354,-0.012130396,2359.3953,0.080630817,-0.44296813,0.080675282,4.7198033,0.34591335,2358.6099
15.0355,-0.014657645,2359.4109,0.094505049,-0.44021714,0.080254607,4.7198243,0.34591302,2358.6255
15.0356,-0.01717044,2359.4265,0.10828602,-0.43703169,0.079754785,4.7198448,0.34591272,2358.6411
15.0357,-0.019666301,2359.4424,0.12196015,-0.43341494,0.079176307,4.7198658,0.34591243,2358.657
15.0358,-0.022142766,2359.458,0.13551393,-0.42937046,0.078519739,4.7198868,0.34591213,2358.6726
15.0359,-0.024597393,2359.4736,0.14893399,-0.42490223,0.077785738,4.7199078,0.3459118,2358.6882
15.036,-0.027027763,2359.4895,0.1622071,-0.42001468,0.076975025,4.7199287,0.3459115,2358.7041
15.0361,-0.029431479,2359.5051,0.17532013,-0.41471264,0.076088391,4.7199497,0.3459112,2358.7197
15.0362,-0.031806167,2359.5208,0.18826017,-0.40900129,0.075126715,4.7199707,0.34591088,2358.7354
15.0363,-0.03414949,2359.5364,0.20101441,-0.4028863,0.07409095,4.7199917,0.34591058,2358.751
15.0364,-0.036459133,2359.5522,0.21357031,-0.39637372,0.072982118,4.7200127,0.34591028,2358.7668
15.0365,-0.038732819,2359.5679,0.22591545,-0.38946995,0.071801305,4.7200336,0.34590995,2358.7825
15.0366,-0.040968306,2359.5835,0.23803765,-0.38218182,0.070549682,4.7200546,0.34590966,2358.7981
15.0367,-0.043163389,2359.5994,0.24992494,-0.37451652,0.069228478,4.7200756,0.34590933,2358.814
15.0368,-0.045315906,2359.615,0.26156563,-0.36648157,0.067839004,4.7200966,0.34590903,2358.8296
15.0369,-0.047423732,2359.6306,0.27294818,-0.35808498,0.066382624,4.7201171,0.34590873,2358.8452
15.037,-0.049484786,2359.6465,0.28406137,-0.34933499,0.064860776,4.7201381,0.3459084,2358.8611
15.0371,-0.051497035,2359.6621,0.29489422,-0.34024021,0.063274957,4.7201591,0.34590811,2358.8767
15.0372,-0.053458501,2359.6777,0.3054361,-0.33080968,0.061626736,4.72018,0.34590781,2358.8923
15.0373,-0.055367243,2359.6934,0.31567654,-0.32105264,0.059917737,4.720201,0.34590748,2358.908
15.0374,-0.057221383,2359.7092,0.32560545,-0.31097877,0.058149647,4.720222,0.34590718,2358.9238
15.0375,-0.059019085,2359.7249,0.33521307,-0.30059797,0.056324206,4.720243,0.34590685,2358.9395
15.0376,-0.060758587,2359.7405,0.34448984,-0.28992051,0.054443218,4.720264,0.34590656,2358.9551
15.0377,-0.062438164,2359.7563,0.35342669,-0.27895695,0.052508537,4.7202849,0.34590626,2358.9709
15.0378,-0.064056166,2359.772,0.36201474,-0.26771805,0.05052207,4.7203059,0.34590593,2358.9866
15.0379,-0.06561099,2359.7876,0.37024555,-0.25621495,0.048485775,4.7203269,0.34590563,2359.0022
15.038,-0.067101113,2359.8032,0.37811098,-0.24445896,0.046401665,4.7203479,0.3459053,2359.0178
15.0381,-0.068525054,2359.8191,0.38560325,-0.23246172,0.044271789,4.7203689,0.34590501,2359.0337
15.0382,-0.069881417,2359.8347,0.39271501,-0.22023505,0.042098254,4.7203894,0.34590468,2359.0493
15.0383,-0.071168862,2359.8503,0.39943919,-0.20779103,0.039883196,4.7204103,0.34590438,2359.0649
15.0384,-0.072386123,2359.8662,0.4057692,-0.19514193,0.037628807,4.7204313,0.34590405,2359.0808
15.0385,-0.073531985,2359.8818,0.41169876,-0.18230022,0.035337307,4.7204523,0.34590375,2359.0964
15.0386,-0.074605338,2359.8975,0.41722202,-0.16927861,0.033010956,4.7204733,0.34590346,2359.1121
15.0387,-0.075605109,2359.9133,0.42233357,-0.1560899,0.03065205,4.7204943,0.34590313,2359.1279
15.0388,-0.076530315,2359.929,0.4270283,-0.14274715,0.028262911,4.7205153,0.3459028,2359.1436
15.0389,-0.077380046,2359.9446,0.43130165,-0.12926352,0.0258459,4.7205362,0.3459025,2359.1592
15.039,-0.078153469,2359.9602,0.43514931,-0.11565229,0.023403399,4.7205572,0.34590217,2359.1748
15.0391,-0.078849807,2359.9761,0.43856758,-0.10192692,0.020937815,4.7205782,0.34590188,2359.1907
15.0392,-0.079468384,2359.9917,0.44155303,-0.08810094,0.018451583,4.7205992,0.34590155,2359.2063
15.0393,-0.080008589,2360.0073,0.4441027,-0.074187994,0.015947152,4.7206202,0.34590125,2359.2219
15.0394,-0.080469891,2360.0232,0.44621414,-0.060201827,0.013426994,4.7206407,0.34590092,2359.2378
15.0395,-0.080851831,2360.0388,0.44788519,-0.046156228,0.010893594,4.7206616,0.34590062,2359.2534
15.0396,-0.081154026,2360.0544,0.44911423,-0.032065064,0.0083494494,4.7206826,0.3459003,2359.269
15.0397,-0.081376188,2360.0703,0.44990006,-0.017942239,0.00579707,4.7207036,0.3459,2359.2849
15.0398,-0.081518099,2360.0859,0.45024192,-0.0038016913,0.0032389727,4.7207246,0.34589967,2359.3005
15.0399,-0.081579611,2360.1016,0.4501394,0.010342625,0.00067768112,4.7207456,0.34589937,2359.3162
15.04,-0.081560671,2360.1172,0.44959268,0.02447675,-0.0018842792,4.7207665,0.34589905,2359.3318
15.0401,-0.081461288,2360.1331,0.44860226,0.038586736,-0.0044443817,4.7207875,0.34589875,2359.3477
15.0402,-0.081281573,2360.1487,0.44716913,0.052658655,-0.0070001013,4.7208085,0.34589842,2359.3633
15.0403,-0.081021689,2360.1643,0.44529468,0.066678628,-0.0095489174,4.7208295,0.34589809,2359.3789
15.0404,-0.080681905,2360.1802,0.44298077,0.080632806,-0.012088317,4.7208505,0.34589779,2359.3948
15.0405,-0.080262549,2360.1958,0.44022968,0.094507426,-0.014615795,4.7208714,0.34589747,2359.4104
15.0406,-0.079764038,2360.2114,0.43704417,0.1082888,-0.017128859,4.7208924,0.34589717,2359.426
15.0407,-0.079186857,2360.2273,0.43342733,0.12196331,-0.01962503,4.7209129,0.34589684,2359.4419
15.0408,-0.078531586,2360.2429,0.42938274,0.13551749,-0.022101847,4.7209339,0.34589651,2359.4575
15.0409,-0.077798858,2360.2585,0.42491442,0.14893794,-0.024556868,4.7209549,0.34589621,2359.4731
15.041,-0.076989405,2360.2742,0.42002672,0.16221142,-0.02698767,4.7209759,0.34589589,2359.4888
15.0411,-0.07610403,2360.29,0.41472453,0.17532483,-0.029391855,4.7209969,0.34589556,2359.5046
15.0412,-0.075143591,2360.3057,0.40901303,0.18826522,-0.031767055,4.7210178,0.34589526,2359.5203
15.0413,-0.074109048,2360.3213,0.40289789,0.20101985,-0.034110926,4.7210388,0.34589493,2359.5359
15.0414,-0.073001415,2360.3372,0.39638513,0.21357609,-0.036421157,4.7210598,0.3458946,2359.5518
15.0415,-0.071821786,2360.3528,0.38948116,0.22592159,-0.038695466,4.7210808,0.34589431,2359.5674
15.0416,-0.070571326,2360.3684,0.38219282,0.23804414,-0.040931616,4.7211018,0.34589398,2359.583
15.0417,-0.069251262,2360.384,0.37452731,0.24993178,-0.043127399,4.7211227,0.34589368,2359.5986
15.0418,-0.067862906,2360.3999,0.36649218,0.26157278,-0.045280647,4.7211437,0.34589335,2359.6145
15.0419,-0.066407621,2360.4155,0.35809532,0.27295566,-0.047389239,4.7211647,0.34589303,2359.6301
15.042,-0.064886838,2360.4312,0.34934509,0.28406918,-0.049451094,4.7211852,0.34589273,2359.6458
15.0421,-0.06330207,2360.447,0.34025007,0.29490235,-0.051464181,4.7212062,0.3458924,2359.6616
15.0422,-0.061654866,2360.4626,0.33081928,0.30544454,-0.053426512,4.7212272,0.34589207,2359.6772
15.0423,-0.059946857,2360.4783,0.32106197,0.31568527,-0.055336155,4.7212481,0.34589174,2359.6929
15.0424,-0.058179729,2360.4941,0.31098783,0.32561448,-0.057191223,4.7212691,0.34589145,2359.7087
15.0425,-0.056355219,2360.5098,0.30060673,0.33522236,-0.058989886,4.7212901,0.34589112,2359.7244
15.0426,-0.054475132,2360.5254,0.289929,0.34449944,-0.060730375,4.7213111,0.34589079,2359.74
15.0427,-0.052541323,2360.541,0.27896512,0.35343653,-0.062410969,4.7213321,0.34589046,2359.7556
15.0428,-0.050555691,2360.5569,0.26772588,0.36202484,-0.064030014,4.7213531,0.34589016,2359.7715
15.0429,-0.048520204,2360.5725,0.25622246,0.37025589,-0.065585904,4.721374,0.34588984,2359.7871
15.043,-0.046436861,2360.5881,0.24446616,0.37812153,-0.067077123,4.721395,0.34588951,2359.8027
15.0431,-0.044307724,2360.604,0.23246859,0.38561404,-0.06850218,4.721416,0.34588918,2359.8186
15.0432,-0.042134888,2360.6196,0.22024158,0.392726,-0.069859684,4.721437,0.34588888,2359.8342
15.0433,-0.039920498,2360.6353,0.2077972,0.39945039,-0.071148291,4.7214575,0.34588856,2359.8499
15.0434,-0.037666734,2360.6511,0.19514775,0.40578058,-0.072366729,4.7214785,0.34588823,2359.8657
15.0435,-0.035375826,2360.6667,0.18230569,0.41171032,-0.073513798,4.7214994,0.3458879,2359.8813
15.0436,-0.033050027,2360.6824,0.1692837,0.41723377,-0.074588366,4.7215204,0.34588757,2359.897
15.0437,-0.030691633,2360.698,0.15609463,0.42234546,-0.075589366,4.7215414,0.34588727,2359.9126
15.0438,-0.028302969,2360.7139,0.1427515,0.42704034,-0.076515831,4.7215624,0.34588695,2359.9285
15.0439,-0.025886392,2360.7295,0.12926748,0.43131378,-0.077366821,4.7215834,0.34588662,2359.9441
15.044,-0.023444287,2360.7451,0.11565588,0.43516159,-0.078141518,4.7216043,0.34588629,2359.9597
15.0441,-0.020979058,2360.761,0.10193011,0.43857995,-0.078839153,4.7216253,0.34588599,2359.9756
15.0442,-0.01849314,2360.7766,0.088103741,0.44156548,-0.079459034,4.7216463,0.34588566,2359.9912
15.0443,-0.015988983,2360.7922,0.074190415,0.44411528,-0.080000542,4.7216673,0.34588534,2360.0068
15.0444,-0.013469057,2360.8079,0.060203847,0.44622675,-0.080463164,4.7216883,0.34588501,2360.0227
15.0445,-0.010935847,2360.8237,0.046157852,0.44789788,-0.080846421,4.7217093,0.34588468,2360.0383
15.0446,-0.0083918516,2360.8394,0.032066289,0.44912696,-0.081149951,4.7217298,0.34588435,2360.054
15.0447,-0.0058395788,2360.855,0.017943062,0.44991285,-0.081373446,4.7217507,0.34588403,2360.0696
15.0448,-0.0032815472,2360.8708,0.0038021132,0.45025468,-0.081516691,4.7217717,0.34588373,2360.0854
15.0449,-0.00072027877,2360.8865,-0.010342604,0.45015219,-0.081579544,4.7217927,0.3458834,2360.1011
15.045,0.0018417004,2360.9021,-0.02447713,0.44960546,-0.081561938,4.7218137,0.34588307,2360.1167
15.0451,0.0044018636,2360.918,-0.038587518,0.44861501,-0.081463896,4.7218347,0.34588274,2360.1326
15.0452,0.006957686,2360.9336,-0.052659836,0.44718185,-0.081285506,4.7218556,0.34588242,2360.1482
15.0453,0.0095066465,2360.9492,-0.066680208,0.44530734,-0.081026956,4.7218766,0.34588209,2360.1638
15.0454,0.012046232,2360.9648,-0.080634788,0.4429934,-0.080688499,4.7218976,0.34588176,2360.1794
15.0455,0.014573938,2360.9807,-0.094509803,0.44024226,-0.080270454,4.7219186,0.34588143,2360.1953
15.0456,0.017087271,2360.9963,-0.10829157,0.43705666,-0.079773255,4.7219396,0.3458811,2360.2109
15.0457,0.019583752,2361.012,-0.12196647,0.43343973,-0.079197377,4.7219605,0.34588081,2360.2266
15.0458,0.02206092,2361.0278,-0.13552104,0.42939502,-0.078543395,4.7219815,0.34588048,2360.2424
