"Time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","PI.x","loadInertia.w","aimc.airGap.V_mrr.re","aimc.airGap.V_mrr.im","aimc.stator.port_p.V_m.im","aimc.airGap.V_msr.re","aimc.is[2]","aimc.stator.core.Phi.im","aimc.stator.core.Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","powerSensor.flange_a.phi","aimc.is[1]","aimc.stator.port_p.V_m.re","aimc.airGap.V_msr.im"
4.5985999,1.1100366,223.31039,156.95578,0.50942892,-0.39278832,-1.3717197,4.4880738,2.3908896,0.16913994,1.7899026,1.3630177,722.16742,-8.1544323,-7.8330088,6.5646658
4.5987,1.1100079,223.56892,156.95569,0.50989622,-0.39311963,-1.6176403,4.4874606,2.1367524,0.22527963,1.7837051,1.3630399,722.18311,-8.0891447,-7.7859612,6.5651083
4.5988002,1.109979,223.82719,156.95558,0.5103637,-0.39345115,-1.8619586,4.4868464,1.8804933,0.28119692,1.7757472,1.3630619,722.19885,-8.0158377,-7.731194,6.5655513
4.5988998,1.1099502,224.08521,156.95549,0.51083142,-0.39378285,-2.1044326,4.4862323,1.6223663,0.33683661,1.7660369,1.363084,722.21454,-7.9345832,-7.6687627,6.5659943
4.599,1.1099215,224.34294,156.95538,0.51129937,-0.39411476,-2.3448219,4.4856181,1.3626275,0.39214376,1.7545836,1.3631061,722.23022,-7.8454623,-7.5987291,6.5664377
4.5991001,1.1098925,224.60042,156.95529,0.51176757,-0.39444685,-2.5828881,4.485003,1.1015341,0.44706383,1.7413986,1.3631282,722.24591,-7.7485628,-7.5211616,6.5668812
4.5991998,1.1098636,224.85765,156.95518,0.51223594,-0.39477909,-2.8183951,4.4843879,0.83934498,0.50154263,1.726495,1.3631504,722.2616,-7.6439805,-7.4361377,6.5673251
4.5992999,1.1098348,225.11461,156.95509,0.51270449,-0.39511153,-3.0511098,4.4837728,0.57632011,0.55552632,1.7098877,1.3631725,722.27728,-7.5318198,-7.3437414,6.5677695
4.5994,1.1098058,225.37132,156.95499,0.51317328,-0.3954441,-3.2808008,4.4831567,0.31272009,0.6089617,1.6915928,1.3631948,722.29303,-7.4121909,-7.2440648,6.5682139
4.5995002,1.1097769,225.62776,156.9549,0.51364219,-0.39577687,-3.507241,4.4825406,0.048806235,0.66179597,1.6716285,1.363217,722.30872,-7.2852125,-7.1372056,6.5686584
4.5995998,1.1097479,225.88396,156.95479,0.51411134,-0.39610976,-3.7302055,4.4819241,-0.21515974,0.71397704,1.6500144,1.3632392,722.3244,-7.1510105,-7.0232706,6.5691032
4.5997,1.1097188,226.13988,156.9547,0.51458061,-0.39644283,-3.9494734,4.4813075,-0.47891623,0.7654534,1.6267719,1.3632615,722.34009,-7.0097179,-6.9023724,6.5695486
4.5998001,1.1096897,226.39555,156.95461,0.51504999,-0.39677605,-4.1648273,4.4806905,-0.74220181,0.81617421,1.6019239,1.3632838,722.35577,-6.861474,-6.7746305,6.569994
4.5998998,1.1096607,226.65097,156.9545,0.51551956,-0.39710942,-4.3760538,4.4800735,-1.0047554,0.86608952,1.5754951,1.363306,722.37146,-6.7064266,-6.6401725,6.5704398
4.5999999,1.1096317,226.90614,156.95441,0.51598924,-0.39744291,-4.582943,4.4794559,-1.2663167,0.91514993,1.5475115,1.3633285,722.38721,-6.5447292,-6.4991307,6.5708857
