"time","PIQS.x","imcQS.rotorCage.port_p.reference.gamma","loadInertiaQS.w","powerSensorQS.flange_a.phi"
9.9113500000000005,14303.004351761567,26.111278425955909,152.36130778153762,1543.8155781448829
9.9114000000000004,14303.14184354329,26.111750261243106,152.36125455445691,1543.8231962088735
9.9114500000000003,14303.27933544953,26.112222101852971,152.36120132708103,1543.8308142702024
9.9115000000000002,14303.416827480287,26.112693947785527,152.36114809940983,1543.8384323288699
9.9115500000000001,14303.554319635567,26.113165799040797,152.36109487144344,1543.8460503848764
9.9116,14303.691811915372,26.113637655618827,152.36104164318178,1543.8536684382216
9.9116499999999998,14303.829304319699,26.114109517519633,152.36098841462487,1543.8612864889049
9.9116999999999997,14303.966796848552,26.114581384743246,152.36093518577263,1543.8689045369269
9.9117499999999996,14304.104289501929,26.115053257289699,152.36088195662512,1543.8765225822881
9.9118000000000013,14304.241782279838,26.115525135159039,152.36082872718239,1543.8841406249871
9.9118500000000012,14304.379275182275,26.115997018351262,152.36077549744437,1543.8917586650252
9.911900000000001,14304.516768209238,26.116468906866409,152.36072226741106,1543.8993767024015
9.9119500000000009,14304.654261360734,26.116940800704509,152.36066903708249,1543.9069947371163
9.9120000000000008,14304.791754636764,26.117412699865607,152.36061580645858,1543.9146127691699
9.9120500000000007,14304.929248037333,26.117884604349712,152.36056257553938,1543.9222307985619
9.9121000000000006,14305.066741562434,26.118356514156869,152.3605093443249,1543.9298488252921
9.9121500000000005,14305.204235212072,26.118828429287095,152.36045611281509,1543.937466849361
9.9122000000000003,14305.341728986252,26.119300349740428,152.36040288100989,1543.9450848707686
9.9122500000000002,14305.479222884971,26.119772275516887,152.36034964890948,1543.9527028895141
9.9123000000000001,14305.616716908233,26.120244206616523,152.36029641651371,1543.9603209055981
9.91235,14305.754211056039,26.120716143039346,152.36024318382255,1543.9679389190205
9.9123999999999999,14305.891705328388,26.121188084785391,152.36018995083614,1543.9755569297815
9.9124499999999998,14306.029199725284,26.121660031854688,152.36013671755438,1543.9831749378809
9.9124999999999996,14306.166694246724,26.122131984247261,152.36008348397723,1543.9907929433186
9.9125500000000013,14306.304188892726,26.12260394196317,152.36003025010473,1543.9984109460952
9.9126000000000012,14306.441683663264,26.123075905002398,152.35997701593689,1544.0060289462092
9.9126500000000011,14306.579178558362,26.123547873364998,152.35992378147367,1544.013646943662
9.912700000000001,14306.71667357801,26.124019847050999,152.35987054671511,1544.0212649384528
9.9127500000000008,14306.854168722213,26.124491826060424,152.35981731166117,1544.0288829305821
9.9128000000000007,14306.991663990972,26.124963810393307,152.35976407631185,1544.0365009200498
9.9128500000000006,14307.129159384289,26.125435800049679,152.35971084066713,1544.0441189068556
9.9129000000000005,14307.266654902165,26.125907795029569,152.35965760472703,1544.0517368909993
9.9129500000000004,14307.4041505446,26.126379795333008,152.35960436849155,1544.0593548724817
9.9130000000000003,14307.5416463116,26.126851800960022,152.3595511319607,1544.0669728513021
9.9130500000000001,14307.67914220316,26.127323811910639,152.35949789513441,1544.0745908274605
9.9131,14307.816638219285,26.127795828184894,152.35944465801271,1544.0822088009577
9.9131499999999999,14307.954134359976,26.128267849782812,152.35939142059561,1544.0898267717926
9.9131999999999998,14308.091630625237,26.128739876704429,152.35933818288311,1544.0974447399658
9.9132499999999997,14308.229127015067,26.129211908949763,152.35928494487516,1544.1050627054769
9.9133000000000013,14308.36662352947,26.12968394651887,152.35923170657179,1544.1126806683269
9.9133500000000012,14308.50412016844,26.130155989411747,152.35917846797298,1544.1202986285141
9.9134000000000011,14308.641616931984,26.130628037628433,152.35912522907876,1544.1279165860396
9.913450000000001,14308.779113820103,26.131100091168957,152.35907198988906,1544.1355345409036
9.9135000000000009,14308.916610832797,26.131572150033357,152.35901875040392,1544.1431524931054
9.9135500000000008,14309.054107970067,26.132044214221658,152.35896551062336,1544.1507704426451
9.9136000000000006,14309.191605231917,26.132516283733885,152.35891227054734,1544.1583883895228
9.9136500000000005,14309.329102618351,26.132988358570071,152.35885903017584,1544.1660063337388
9.9137000000000004,14309.466600129364,26.133460438730253,152.35880578950884,1544.1736242752927
9.9137500000000003,14309.604097764959,26.133932524214448,152.35875254854639,1544.1812422141843
9.9138000000000002,14309.74159552514,26.134404615022696,152.35869930728848,1544.1888601504147
9.9138500000000001,14309.879093409907,26.134876711155016,152.35864606573506,1544.1964780839821
9.9138999999999999,14310.01659141926,26.135348812611443,152.3585928238862,1544.2040960148877
9.9139499999999998,14310.154089553203,26.135820919392014,152.35853958174184,1544.2117139431316
9.9139999999999997,14310.291587811735,26.136293031496749,152.35848633930195,1544.219331868713
9.9140500000000014,14310.429086194867,26.136765148925694,152.35843309656659,1544.2269497916329
9.9141000000000012,14310.566584702583,26.137237271678849,152.35837985353569,1544.2345677118901
9.9141500000000011,14310.704083334896,26.137709399756258,152.35832661020925,1544.2421856294854
9.914200000000001,14310.841582091804,26.138181533157955,152.35827336658733,1544.2498035444185
9.9142500000000009,14310.979080973308,26.138653671883958,152.35822012266991,1544.2574214566894
9.9143000000000008,14311.116579979414,26.139125815934307,152.3581668784569,1544.2650393662984
9.9143500000000007,14311.254079110118,26.139597965309029,152.35811363394836,1544.2726572732449
9.9144000000000005,14311.391578365425,26.140070120008161,152.35806038914436,1544.2802751775296
9.9144500000000004,14311.529077745334,26.14054228003171,152.35800714404479,1544.2878930791517
9.9145000000000003,14311.666577249849,26.141014445379739,152.35795389864964,1544.2955109781115
9.9145500000000002,14311.804076878967,26.141486616052244,152.35790065295893,1544.3031288744094
9.9146000000000001,14311.941576632693,26.141958792049273,152.35784740697267,1544.3107467680445
9.91465,14312.079076511031,26.142430973370853,152.35779416069084,1544.318364659018
9.9146999999999998,14312.216576513978,26.14290316001701,152.35774091411346,1544.3259825473287
9.9147499999999997,14312.354076641532,26.143375351987785,152.35768766724053,1544.3336004329769
9.9147999999999996,14312.491576893701,26.143847549283191,152.35763442007197,1544.3412183159635
