"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.airGap.V_mrr.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.airGap.V_msr.im","loadInertia.w","imc.airGap.V_mrr.im","loadInertiaQS.w","imc.airGap.V_msr.re","loadInertiaQS.phi","imc.stator.port_p.V_m.im","loadInertia.phi","imc.stator.port_p.V_m.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imcQS.rotorCage.port_p.reference.gamma","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.46327722,0.43484116,-0.0024805893,0.38810042,0.45099825,157.07961,-2.4550834e-05,157.07964,45.01371,71.986015,-38.812107,72.771408,-22.804773,0.0043567335,1.5707964,0.2280356
0.46337724,0.43484116,-0.002480574,0.39507279,0.45099849,157.07961,-2.4545654e-05,157.07964,45.013706,72.001724,-39.509384,72.787117,-21.574196,0.0043567359,1.5707964,0.21573047
0.46347725,0.43484116,-0.0024805586,0.40165517,0.45099869,157.07961,-2.4541067e-05,157.07964,45.013706,72.017441,-40.167656,72.802826,-20.322321,0.0043567382,1.5707964,0.20321238
0.46357727,0.43484116,-0.0024805439,0.40784103,0.45099884,157.07961,-2.4537387e-05,157.07964,45.01371,72.03315,-40.786274,72.818535,-19.050383,0.0043567396,1.5707964,0.19049369
0.46367729,0.43484116,-0.0024805288,0.41362429,0.45099908,157.07961,-2.4534042e-05,157.07964,45.013706,72.048859,-41.364628,72.834251,-17.759638,0.0043567419,1.5707964,0.17758691
0.4637773,0.43484116,-0.0024805136,0.41899917,0.45099926,157.07961,-2.4531551e-05,157.07964,45.013706,72.064568,-41.902149,72.84996,-16.451361,0.0043567438,1.5707964,0.16450484
0.46387732,0.43484116,-0.002480499,0.42396045,0.45099944,157.07961,-2.4530073e-05,157.07964,45.013706,72.080276,-42.3983,72.865669,-15.126842,0.0043567456,1.5707964,0.15126038
0.46397734,0.43484116,-0.002480485,0.42850316,0.45099968,157.07961,-2.4529709e-05,157.07964,45.013706,72.095993,-42.852596,72.881378,-13.787391,0.004356748,1.5707964,0.13786657
0.46407735,0.43484116,-0.0024804715,0.43262288,0.45099983,157.07961,-2.4530464e-05,157.07964,45.013706,72.111702,-43.264591,72.897087,-12.434329,0.0043567494,1.5707964,0.12433667
0.46417737,0.43484116,-0.0024804585,0.43631548,0.45100006,157.07961,-2.4532228e-05,157.07964,45.013706,72.127411,-43.633873,72.912804,-11.068991,0.0043567512,1.5707964,0.11068401
0.46427739,0.43484116,-0.0024804452,0.43957737,0.45100027,157.07961,-2.453478e-05,157.07964,45.013706,72.14312,-43.960075,72.928513,-9.6927261,0.0043567535,1.5707964,0.096922092
0.4643774,0.43484116,-0.0024804312,0.44240528,0.45100042,157.07961,-2.4537847e-05,157.07964,45.013706,72.158836,-44.242886,72.944221,-8.3068924,0.0043567549,1.5707964,0.083064497
0.46447742,0.43484116,-0.0024804177,0.44479647,0.45100066,157.07961,-2.4541627e-05,157.07964,45.013706,72.174545,-44.482014,72.95993,-6.9128575,0.0043567573,1.5707964,0.069124892
0.46457744,0.43484116,-0.0024804045,0.44674855,0.4510009,157.07961,-2.4545812e-05,157.07964,45.013706,72.190254,-44.677235,72.975639,-5.5119987,0.0043567591,1.5707964,0.055117048
0.46467745,0.43484116,-0.0024803914,0.44825959,0.45100105,157.07961,-2.4550367e-05,157.07964,45.013706,72.205963,-44.828346,72.991356,-4.1056981,0.004356761,1.5707964,0.041054793
0.46477747,0.43484116,-0.0024803781,0.44932809,0.45100129,157.07961,-2.4555451e-05,157.07964,45.013706,72.221672,-44.935204,73.007065,-2.6953444,0.0043567633,1.5707964,0.026952008
0.46487749,0.43484116,-0.0024803646,0.44995305,0.4510015,157.07961,-2.4561183e-05,157.07964,45.013706,72.237389,-44.9977,73.022774,-1.28233,0.0043567647,1.5707964,0.012822615
0.4649775,0.43484116,-0.00248035,0.45013377,0.45100167,157.07961,-2.4567003e-05,157.07964,45.013706,72.253098,-45.015774,73.038483,0.1319503,0.0043567666,1.5707964,-0.0013194355
0.46507752,0.43484116,-0.0024803323,0.44987014,0.45100191,157.07961,-2.4572377e-05,157.07964,45.013706,72.268806,-44.989407,73.054199,1.5461005,0.0043567689,1.5707964,-0.015460184
0.46517754,0.43484116,-0.0024803097,0.44916239,0.45100206,157.07961,-2.4576855e-05,157.07964,45.013706,72.284515,-44.918629,73.069908,2.9587243,0.0043567703,1.5707964,-0.029585669
0.46527755,0.43484116,-0.0024802885,0.44801122,0.4510023,157.07961,-2.4580304e-05,157.07964,45.013706,72.300224,-44.803505,73.085617,4.3684273,0.0043567726,1.5707964,-0.043681949
0.46537757,0.43484116,-0.0024802689,0.44641775,0.45100254,157.07961,-2.4582012e-05,157.07964,45.013706,72.315941,-44.644154,73.101326,5.7738175,0.004356775,1.5707964,-0.057735104
0.46547759,0.43484116,-0.0024802536,0.44438359,0.45100269,157.07961,-2.4581706e-05,157.07964,45.013706,72.33165,-44.440727,73.117035,7.1735077,0.0043567764,1.5707964,-0.071731262
0.4655776,0.43484116,-0.002480238,0.44191074,0.45100293,157.07961,-2.4580633e-05,157.07964,45.013706,72.347359,-44.193428,73.132751,8.5661163,0.0043567787,1.5707964,-0.085656606
0.46567762,0.43484116,-0.0024802235,0.43900162,0.4510031,157.07961,-2.4579185e-05,157.07964,45.013706,72.363068,-43.9025,73.14846,9.9502687,0.0043567806,1.5707964,-0.099497393
0.46577764,0.43484116,-0.0024802107,0.43565911,0.45100328,157.07961,-2.4577872e-05,157.07964,45.013706,72.378784,-43.56823,73.164169,11.324597,0.004356782,1.5707964,-0.11323995
0.46587765,0.43484116,-0.0024801993,0.43188652,0.45100352,157.07961,-2.4576952e-05,157.07964,45.013706,72.394493,-43.190952,73.179878,12.687747,0.0043567843,1.5707964,-0.12687072
0.46597767,0.43484116,-0.0024801884,0.42768759,0.4510037,157.07961,-2.4577676e-05,157.07964,45.013706,72.410202,-42.771034,73.195595,14.038371,0.0043567861,1.5707964,-0.14037624
0.46607769,0.43484116,-0.0024801777,0.42306641,0.45100388,157.07961,-2.4579793e-05,157.07964,45.013706,72.425911,-42.308895,73.211304,15.375136,0.004356788,1.5707964,-0.15374318
0.4661777,0.43484116,-0.0024801672,0.41802758,0.45100415,157.07961,-2.4583367e-05,157.07964,45.013706,72.44162,-41.804985,73.227013,16.696722,0.0043567903,1.5707964,-0.16695835
0.46627772,0.43484116,-0.0024801558,0.41257608,0.45100427,157.07961,-2.4588317e-05,157.07964,45.013706,72.457336,-41.259804,73.242722,18.001827,0.0043567917,1.5707964,-0.18000868
0.46637774,0.43484116,-0.0024801444,0.4067173,0.45100453,157.07961,-2.4594578e-05,157.07964,45.013706,72.473045,-40.673893,73.25843,19.289158,0.0043567941,1.5707964,-0.19288132
0.46647775,0.43484116,-0.002480133,0.40045696,0.45100474,157.07961,-2.4601328e-05,157.07964,45.013706,72.488754,-40.047829,73.274147,20.557447,0.0043567959,1.5707964,-0.20556355
0.46657777,0.43484116,-0.002480122,0.39380133,0.45100489,157.07961,-2.4608034e-05,157.07964,45.013706,72.504463,-39.382229,73.289856,21.805443,0.0043567973,1.5707964,-0.21804282
0.46667778,0.43484116,-0.0024801109,0.3867569,0.45100516,157.07961,-2.4615352e-05,157.07964,45.013706,72.52018,-38.67775,73.305565,23.031912,0.0043567996,1.5707964,-0.23030686
0.4667778,0.43484116,-0.0024801004,0.37933069,0.45100537,157.07961,-2.4622695e-05,157.07964,45.013706,72.535889,-37.935089,73.321274,24.235643,0.0043568015,1.5707964,-0.24234353
0.46687782,0.43484116,-0.0024800904,0.37153,0.45100555,157.07961,-2.4630112e-05,157.07964,45.013706,72.551598,-37.154976,73.336983,25.415449,0.0043568034,1.5707964,-0.25414097
0.46697783,0.43484116,-0.0024800806,0.36336249,0.45100579,157.07961,-2.4637882e-05,157.07964,45.013706,72.567307,-36.338184,73.352699,26.570164,0.0043568057,1.5707964,-0.2656875
0.46707785,0.43484116,-0.0024800708,0.35483631,0.45100597,157.07961,-2.464653e-05,157.07964,45.013706,72.583015,-35.485519,73.368408,27.698648,0.0043568071,1.5707964,-0.27697176
0.46717787,0.43484116,-0.0024800615,0.34595981,0.45100617,157.07961,-2.465561e-05,157.07964,45.013706,72.598732,-34.597824,73.384117,28.799789,0.0043568094,1.5707964,-0.28798258
0.46727788,0.43484116,-0.0024800529,0.33674178,0.45100641,157.07961,-2.4665442e-05,157.07964,45.013706,72.614441,-33.675972,73.399826,29.872499,0.0043568113,1.5707964,-0.29870909
0.4673779,0.43484116,-0.0024800452,0.32719132,0.45100656,157.07961,-2.4676236e-05,157.07964,45.013706,72.63015,-32.720875,73.415543,30.915718,0.0043568127,1.5707964,-0.30914071
0.46747792,0.43484116,-0.0024800375,0.31731787,0.45100683,157.07961,-2.4687755e-05,157.07964,45.013706,72.645859,-31.733475,73.431252,31.928417,0.004356815,1.5707964,-0.31926718
0.46757793,0.43484116,-0.0024800301,0.30713114,0.45100704,157.07961,-2.4699921e-05,157.07964,45.013706,72.661568,-30.714748,73.44696,32.909595,0.0043568173,1.5707964,-0.32907844
0.46767795,0.43484116,-0.0024800228,0.2966412,0.45100722,157.07961,-2.4712579e-05,157.07964,45.013706,72.677284,-29.665701,73.462669,33.858284,0.0043568187,1.5707964,-0.33856484
0.46777797,0.43484116,-0.0024800161,0.28585845,0.45100749,157.07961,-2.472573e-05,157.07964,45.013706,72.692993,-28.587366,73.478378,34.773548,0.0043568211,1.5707964,-0.34771699
0.46787798,0.43484116,-0.00248001,0.27479348,0.45100766,157.07961,-2.4738998e-05,157.07964,45.013706,72.708702,-27.480808,73.494095,35.654488,0.0043568229,1.5707964,-0.3565259
0.467978,0.43484116,-0.0024800044,0.26345721,0.45100787,157.07961,-2.4752428e-05,157.07964,45.013706,72.724411,-26.347124,73.509804,36.500225,0.0043568248,1.5707964,-0.36498281
0.46807802,0.43484116,-0.0024799986,0.25186086,0.45100811,157.07961,-2.4766106e-05,157.07964,45.013706,72.740128,-25.187428,73.525513,37.309929,0.0043568271,1.5707964,-0.37307942
0.46817803,0.43484116,-0.002479993,0.24001589,0.45100829,157.07961,-2.4780033e-05,157.07964,45.013706,72.755836,-24.002867,73.541222,38.082802,0.0043568285,1.5707964,-0.38080773
0.46827805,0.43484116,-0.0024799879,0.22793396,0.45100853,157.07961,-2.4794081e-05,157.07964,45.013706,72.771545,-22.794609,73.556938,38.818077,0.0043568304,1.5707964,-0.38816011
0.46837807,0.43484116,-0.0024799837,0.21562701,0.45100877,157.07961,-2.4808407e-05,157.07964,45.013706,72.787254,-21.56385,73.572647,39.51503,0.0043568327,1.5707964,-0.39512926
0.46847808,0.43484116,-0.0024799805,0.20310721,0.45100892,157.07961,-2.4823121e-05,157.07964,45.013706,72.802963,-20.311802,73.588356,40.172977,0.0043568341,1.5707964,-0.40170836
0.4685781,0.43484116,-0.0024799777,0.19038688,0.45100918,157.07961,-2.4838104e-05,157.07964,45.013706,72.81868,-19.039701,73.604065,40.79126,0.0043568364,1.5707964,-0.40789092
0.46867812,0.43484116,-0.0024799756,0.17747861,0.45100939,157.07961,-2.4853465e-05,157.07964,45.013706,72.834389,-17.748806,73.619774,41.369278,0.0043568383,1.5707964,-0.41367075
0.46877813,0.43484116,-0.0024799742,0.16439512,0.45100957,157.07961,-2.4869187e-05,157.07964,45.013706,72.850098,-16.440388,73.63549,41.906456,0.0043568402,1.5707964,-0.41904223
0.46887815,0.43484116,-0.0024799732,0.15114935,0.45100984,157.07961,-2.4885177e-05,157.07964,45.013706,72.865807,-15.11574,73.651199,42.40226,0.0043568425,1.5707964,-0.42400002
0.46897817,0.43484116,-0.002479973,0.13775437,0.45101002,157.07961,-2.4901339e-05,157.07964,45.013706,72.881523,-13.77617,73.666908,42.856205,0.0043568439,1.5707964,-0.42853925
0.46907818,0.43484116,-0.0024799732,0.12422338,0.45101026,157.07961,-2.4917668e-05,157.07964,45.013706,72.897232,-12.422999,73.682617,43.267845,0.0043568457,1.5707964,-0.43265542
0.4691782,0.43484116,-0.0024799735,0.11056976,0.4510105,157.07961,-2.4934096e-05,157.07964,45.013706,72.912941,-11.057565,73.698326,43.636768,0.0043568481,1.5707964,-0.43634444
0.46927822,0.43484116,-0.0024799742,0.096806996,0.45101064,157.07961,-2.4950501e-05,157.07964,45.013706,72.92865,-9.6812143,73.714043,43.962612,0.0043568495,1.5707964,-0.43960273
0.46937823,0.43484116,-0.0024799751,0.082948647,0.45101091,157.07961,-2.496699e-05,157.07964,45.013706,72.944359,-8.2953062,73.729752,44.245056,0.0043568518,1.5707964,-0.44242704
0.46947825,0.43484116,-0.0024799767,0.069008425,0.45101115,157.07961,-2.4983547e-05,157.07964,45.013706,72.960075,-6.9012094,73.745461,44.483822,0.0043568541,1.5707964,-0.44481456
0.46957827,0.43484116,-0.0024799791,0.055000067,0.4510113,157.07961,-2.5000212e-05,157.07964,45.013706,72.975784,-5.5002995,73.761169,44.678677,0.0043568555,1.5707964,-0.44676298
0.46967828,0.43484116,-0.0024799819,0.040937416,0.45101157,157.07961,-2.5016936e-05,157.07964,45.013706,72.991493,-4.0939593,73.776886,44.829418,0.0043568579,1.5707964,-0.44827032
0.4697783,0.43484116,-0.0024799849,0.026834352,0.45101178,157.07961,-2.5033811e-05,157.07964,45.013706,73.007202,-2.683578,73.792595,44.935905,0.0043568597,1.5707964,-0.44933516
0.46987832,0.43484116,-0.0024799877,0.012704798,0.45101199,157.07961,-2.5050447e-05,157.07964,45.013706,73.022911,-1.2705472,73.808304,44.998032,0.0043568611,1.5707964,-0.44995639
0.46997833,0.43484116,-0.0024799888,-0.0014373005,0.45101222,157.07961,-2.5066071e-05,157.07964,45.013706,73.038628,0.14373791,73.824013,45.015736,0.0043568634,1.5707964,-0.45013341
0.47007835,0.43484116,-0.0024799872,-0.015577979,0.4510124,157.07961,-2.5080053e-05,157.07964,45.013706,73.054337,1.557881,73.839722,44.989002,0.0043568653,1.5707964,-0.44986609
0.47017837,0.43484116,-0.0024799854,-0.02970328,0.45101264,157.07961,-2.5092382e-05,157.07964,45.013706,73.070045,2.9704862,73.855438,44.917854,0.0043568672,1.5707964,-0.44915462
0.47027838,0.43484116,-0.0024799847,-0.043799255,0.45101288,157.07961,-2.5102523e-05,157.07964,45.013706,73.085754,4.3801589,73.871147,44.802361,0.0043568695,1.5707964,-0.44799975
0.4703784,0.43484116,-0.0024799868,-0.057851993,0.45101303,157.07961,-2.5110025e-05,157.07964,45.013706,73.101471,5.7855077,73.886856,44.642639,0.0043568709,1.5707964,-0.44640264
0.47047842,0.43484116,-0.0024799888,-0.071847618,0.45101327,157.07961,-2.5116005e-05,157.07964,45.013706,73.11718,7.1851444,73.902565,44.438847,0.0043568732,1.5707964,-0.44436479
0.47057843,0.43484116,-0.0024799919,-0.085772321,0.45101348,157.07961,-2.5120897e-05,157.07964,45.013706,73.132889,8.5776882,73.918282,44.191181,0.0043568751,1.5707964,-0.4418883
0.47067845,0.43484116,-0.0024799961,-0.09961234,0.45101365,157.07961,-2.5125442e-05,157.07964,45.013706,73.148598,9.9617643,73.93399,43.899891,0.0043568765,1.5707964,-0.43897554
0.47077847,0.43484116,-0.0024800012,-0.11335402,0.45101389,157.07961,-2.5129679e-05,157.07964,45.013706,73.164307,11.336006,73.949699,43.565266,0.0043568788,1.5707964,-0.43562946
0.47087848,0.43484116,-0.002480007,-0.12698381,0.45101407,157.07961,-2.5134921e-05,157.07964,45.013706,73.180023,12.699057,73.965408,43.18763,0.0043568807,1.5707964,-0.43185329
0.4709785,0.43484116,-0.0024800131,-0.14048822,0.45101428,157.07961,-2.5141291e-05,157.07964,45.013706,73.195732,14.04957,73.981117,42.767357,0.0043568825,1.5707964,-0.42765081
0.47107852,0.43484116,-0.0024800196,-0.15385395,0.45101452,157.07961,-2.5148589e-05,157.07964,45.013706,73.211441,15.386214,73.996834,42.304867,0.0043568849,1.5707964,-0.42302614
0.47117853,0.43484116,-0.0024800261,-0.1670678,0.45101467,157.07961,-2.5156854e-05,157.07964,45.013706,73.22715,16.707668,74.012543,41.80061,0.0043568863,1.5707964,-0.41798386
0.47127855,0.43484116,-0.0024800326,-0.18011671,0.45101491,157.07961,-2.5166191e-05,157.07964,45.013706,73.242867,18.01263,74.028252,41.255089,0.0043568886,1.5707964,-0.41252893
0.47137856,0.43484116,-0.0024800391,-0.19298781,0.45101514,157.07961,-2.5175941e-05,157.07964,45.013706,73.258575,19.299809,74.043961,40.668842,0.0043568909,1.5707964,-0.40666676
0.47147858,0.43484116,-0.0024800459,-0.20566839,0.45101529,157.07961,-2.5185411e-05,157.07964,45.013706,73.274284,20.567934,74.059669,40.042446,0.0043568923,1.5707964,-0.40040314
0.4715786,0.43484116,-0.0024800526,-0.21814594,0.45101556,157.07961,-2.5195106e-05,157.07964,45.013706,73.289993,21.815754,74.075386,39.376518,0.0043568946,1.5707964,-0.3937442
0.47167861,0.43484116,-0.0024800592,-0.23040812,0.45101577,157.07961,-2.5204323e-05,157.07964,45.013706,73.305702,23.042038,74.091095,38.671719,0.0043568965,1.5707964,-0.38669658
0.47177863,0.43484116,-0.0024800657,-0.24244285,0.45101595,157.07961,-2.5212928e-05,157.07964,45.013706,73.321419,24.245575,74.106804,37.928741,0.0043568979,1.5707964,-0.37926722
0.47187865,0.43484116,-0.0024800729,-0.25423825,0.45101619,157.07961,-2.522113e-05,157.07964,45.013706,73.337128,25.425177,74.122513,37.148319,0.0043569002,1.5707964,-0.37146342
0.47197866,0.43484116,-0.0024800806,-0.26578262,0.45101637,157.07961,-2.5229145e-05,157.07964,45.013706,73.352837,26.579678,74.138229,36.331226,0.0043569021,1.5707964,-0.36329293
0.47207868,0.43484116,-0.0024800887,-0.27706465,0.45101658,157.07961,-2.5236892e-05,157.07964,45.013706,73.368546,27.707941,74.153938,35.478264,0.004356904,1.5707964,-0.35476378
0.4721787,0.43484116,-0.0024800969,-0.28807315,0.45101681,157.07961,-2.5244501e-05,157.07964,45.013706,73.384254,28.808847,74.169647,34.590282,0.0043569063,1.5707964,-0.34588438
0.47227871,0.43484116,-0.0024801048,-0.29879725,0.45101696,157.07961,-2.5252421e-05,157.07964,45.013706,73.399971,29.881317,74.185356,33.668148,0.0043569077,1.5707964,-0.33666357
0.47237873,0.43484116,-0.0024801132,-0.30922639,0.4510172,157.07961,-2.5260395e-05,157.07964,45.013706,73.41568,30.924286,74.201065,32.71278,0.00435691,1.5707964,-0.32711038
0.47247875,0.43484116,-0.0024801223,-0.31935024,0.45101744,157.07961,-2.5268631e-05,157.07964,45.013706,73.431389,31.936726,74.216782,31.725115,0.0043569119,1.5707964,-0.31723425
0.47257876,0.43484116,-0.0024801318,-0.32915884,0.45101759,157.07961,-2.5277111e-05,157.07964,45.013706,73.447098,32.917637,74.232491,30.706131,0.0043569133,1.5707964,-0.30704495
0.47267878,0.43484116,-0.0024801411,-0.33864251,0.45101786,157.07961,-2.5285757e-05,157.07964,45.013706,73.462814,33.866051,74.248199,29.656834,0.0043569156,1.5707964,-0.29655254
0.4727788,0.43484116,-0.0024801504,-0.34779182,0.45101807,157.07961,-2.5294334e-05,157.07964,45.013706,73.478523,34.781036,74.263908,28.578259,0.0043569179,1.5707964,-0.28576738
0.47287881,0.43484116,-0.0024801597,-0.35659784,0.45101824,157.07961,-2.5302736e-05,157.07964,45.013706,73.494232,35.661682,74.279625,27.471472,0.0043569193,1.5707964,-0.27470011
0.47297883,0.43484116,-0.0024801695,-0.36505178,0.45101848,157.07961,-2.5310987e-05,157.07964,45.013706,73.509941,36.507122,74.295334,26.337564,0.0043569217,1.5707964,-0.26336163
0.47307885,0.43484116,-0.00248018,-0.37314537,0.45101866,157.07961,-2.5318821e-05,157.07964,45.013706,73.52565,37.316525,74.311043,25.177656,0.0043569235,1.5707964,-0.25176316
0.47317886,0.43484116,-0.0024801905,-0.38087055,0.45101887,157.07961,-2.5326202e-05,157.07964,45.013706,73.541367,38.089085,74.326752,23.992893,0.0043569254,1.5707964,-0.23991618
0.47327888,0.43484116,-0.0024802012,-0.38821977,0.45101911,157.07961,-2.5333082e-05,157.07964,45.013706,73.557076,38.824043,74.342461,22.784445,0.0043569277,1.5707964,-0.22783232
0.4733789,0.43484116,-0.0024802114,-0.39518571,0.45101926,157.07961,-2.5339452e-05,157.07964,45.013706,73.572784,39.520676,74.358177,21.553501,0.0043569286,1.5707964,-0.21552356
0.47347891,0.43484116,-0.0024802224,-0.40176153,0.4510195,157.07961,-2.5345616e-05,157.07964,45.013706,73.588493,40.178291,74.373886,20.301281,0.004356931,1.5707964,-0.20300201
0.47357893,0.43484116,-0.0024802336,-0.40794075,0.45101973,157.07961,-2.5351852e-05,157.07964,45.013706,73.60421,40.796246,74.389595,19.02902,0.0043569333,1.5707964,-0.19028006
0.47367895,0.43484116,-0.0024802454,-0.41371721,0.45101988,157.07961,-2.5358389e-05,157.07964,45.013706,73.619919,41.373924,74.405304,17.737972,0.0043569347,1.5707964,-0.17737028
0.47377896,0.43484116,-0.0024802571,-0.41908526,0.45102015,157.07961,-2.5364861e-05,157.07964,45.013706,73.635628,41.910759,74.421013,16.429415,0.004356937,1.5707964,-0.16428539
0.47387898,0.43484116,-0.0024802687,-0.4240396,0.45102033,157.07961,-2.5371473e-05,157.07964,45.013706,73.651337,42.406216,74.436729,15.104636,0.0043569389,1.5707964,-0.15103832
0.473979,0.43484116,-0.0024802804,-0.42857531,0.45102054,157.07961,-2.5378162e-05,157.07964,45.013706,73.667046,42.859814,74.452438,13.764947,0.0043569407,1.5707964,-0.13764215
0.47407901,0.43484116,-0.0024802922,-0.43268794,0.45102078,157.07961,-2.5384759e-05,157.07964,45.013706,73.682762,43.271095,74.468147,12.411669,0.0043569431,1.5707964,-0.12411009
0.47417903,0.43484116,-0.002480305,-0.43637338,0.45102093,157.07961,-2.5390957e-05,157.07964,45.013706,73.698471,43.639664,74.483856,11.046138,0.0043569445,1.5707964,-0.11045551
0.47427905,0.43484116,-0.0024803178,-0.43962806,0.45102116,157.07961,-2.5396754e-05,157.07964,45.013706,73.71418,43.965145,74.499573,9.6697025,0.0043569463,1.5707964,-0.096691884
0.47437906,0.43484116,-0.0024803313,-0.44244874,0.4510214,157.07961,-2.540186e-05,157.07964,45.013706,73.729889,44.247231,74.515282,8.28372,0.0043569487,1.5707964,-0.082832798
0.47447908,0.43484116,-0.0024803451,-0.44483262,0.45102155,157.07961,-2.5406061e-05,157.07964,45.013706,73.745598,44.48563,74.530991,6.8895612,0.0043569501,1.5707964,-0.06889195
0.4745791,0.43484116,-0.002480359,-0.44677734,0.45102179,157.07961,-2.5410021e-05,157.07964,45.013706,73.761314,44.680115,74.5467,5.4886003,0.0043569524,1.5707964,-0.054883085
0.47467911,0.43484116,-0.002480373,-0.44828102,0.451022,157.07961,-2.5413943e-05,157.07964,45.013706,73.777023,44.83049,74.562408,4.0822206,0.0043569547,1.5707964,-0.04082004
0.47477913,0.43484116,-0.0024803868,-0.44934216,0.45102215,157.07961,-2.541805e-05,157.07964,45.013706,73.792732,44.936607,74.578125,2.6718113,0.0043569561,1.5707964,-0.026716696
0.47487915,0.43484116,-0.0024804,-0.4499597,0.45102242,157.07961,-2.5421965e-05,157.07964,45.013706,73.808441,44.998363,74.593834,1.2587643,0.0043569584,1.5707964,-0.012586978
0.47497916,0.43484116,-0.0024804126,-0.45013303,0.4510226,157.07961,-2.5426054e-05,157.07964,45.013706,73.824158,45.015697,74.609543,-0.15552531,0.0043569603,1.5707964,0.0015551648
0.47507918,0.43484116,-0.0024804231,-0.44986197,0.45102277,157.07961,-2.5429825e-05,157.07964,45.013706,73.839867,44.988594,74.625252,-1.5696614,0.0043569622,1.5707964,0.015695773
